,name,address,city,category,rating,url
5188,Regina Cafe & Pizzeria,176-49 Union Tpke,New York,Pizza,3.0,http://www.yelp.com/biz/regina-cafe-and-pizzeria-new-york
5189,Tost Cafe,6010 Kissena Blvd,Flushing,Sandwiches,3.5,http://www.yelp.com/biz/tost-cafe-flushing-2
5190,The Oneness-Fountain-Heart,157-19 72nd Ave,Flushing,Vegetarian,4.0,http://www.yelp.com/biz/the-oneness-fountain-heart-flushing
5191,Grill Point,69-54 Main St,Flushing,Middle Eastern,4.0,http://www.yelp.com/biz/grill-point-flushing
5192,Gino's Of Kissena Pizzeria & Restaurant,6501 Kissena Blvd,Flushing,Pizza,3.5,http://www.yelp.com/biz/ginos-of-kissena-pizzeria-and-restaurant-flushing-86
5193,Salad Shack,154-05 Union Tpke,Flushing,Salad,4.0,http://www.yelp.com/biz/salad-shack-flushing
5194,Valentino's Pizzeria & Restaurant,71-47 Kissena Blvd,Flushing,Pizza,4.0,http://www.yelp.com/biz/valentinos-pizzeria-and-restaurant-flushing
5195,Naomi's Kosher Pizza & Israel Falafel,6828 Main St,Flushing,Falafel,4.0,http://www.yelp.com/biz/naomis-kosher-pizza-and-israel-falafel-flushing
5196,Francesco's Pizzeria,7029 Parsons Blvd,Fresh Meadows,Pizza,3.5,http://www.yelp.com/biz/francescos-pizzeria-fresh-meadows
5197,Napoli Pizzeria & Restaurant,16402 69th Ave,Fresh Meadows,Pizza,3.5,http://www.yelp.com/biz/napoli-pizzeria-and-restaurant-fresh-meadows
5198,Tienda Vieja Colombian Restaurant,6562 Fresh Meadows Ln,Flushing,Latin American,3.5,http://www.yelp.com/biz/tienda-vieja-colombian-restaurant-flushing
5199,Sweet Garden,79-22 Parsons Blvd,Flushing,Chinese,3.5,http://www.yelp.com/biz/sweet-garden-flushing
5200,Tea Shop & Bakery,61-09 Utopia Pkwy,Fresh Meadows,Coffee & Tea,3.0,http://www.yelp.com/biz/tea-shop-and-bakery-fresh-meadows
5201,Shah's Halal Cart,6530 Kissena Blvd & Horace Harding Expy,Flushing,Halal,4.0,http://www.yelp.com/biz/shahs-halal-cart-flushing
5202,Regina Pizzeria,60-08 Kissena Blvd,Flushing,Pizza,4.0,http://www.yelp.com/biz/regina-pizzeria-flushing
5203,Carlos & Gabby's,67-11 Main St,Forest Hills,Kosher,3.0,http://www.yelp.com/biz/carlos-and-gabbys-forest-hills
5204,Mian,184-02 Horace Harding Expy,Fresh Meadows,Chinese,4.0,http://www.yelp.com/biz/mian-fresh-meadows
5205,Acquista Trattoria,178-01 Union Tpke,Flushing,Pizza,4.0,http://www.yelp.com/biz/acquista-trattoria-flushing-2
5206,New Bodai Vegetarian,59-08 Main St,Flushing,Vegetarian,4.0,http://www.yelp.com/biz/new-bodai-vegetarian-flushing
5207,Bakhtar Halal Kabab,67-29 Main St,Flushing,Afghan,4.0,http://www.yelp.com/biz/bakhtar-halal-kabab-flushing
5208,Xi'an Famous Foods,Golden Shopping Mall,Flushing,Chinese,4.0,http://www.yelp.com/biz/xian-famous-foods-flushing
5209,Sorriso Italian Pork Store,4416 30th Ave,Astoria,Meat Shops,4.5,http://www.yelp.com/biz/sorriso-italian-pork-store-astoria
5210,Point Brazil,3801 31st Ave,Astoria,Brazilian,4.0,http://www.yelp.com/biz/point-brazil-astoria
5211,Ukus,42-08 30th Ave,Astoria,Modern European,4.0,http://www.yelp.com/biz/ukus-astoria
5212,Butcher Bar,37-08 30th Ave,Astoria,Barbeque,4.0,http://www.yelp.com/biz/butcher-bar-astoria-2
5213,Cedars Meat House,41-08 30th Ave,Astoria,Middle Eastern,4.0,http://www.yelp.com/biz/cedars-meat-house-astoria
5214,The Bao Shoppe,3066 Steinway St,Astoria,Asian Fusion,4.0,http://www.yelp.com/biz/the-bao-shoppe-astoria
5215,Crave,28-55 36th St,Astoria,American (New),3.5,http://www.yelp.com/biz/crave-astoria-44
5216,Max Bratwurst und Bier,4702 30th Ave,Astoria,German,4.0,http://www.yelp.com/biz/max-bratwurst-und-bier-astoria
5217,Create & Go,3603 30th Ave,Astoria,Delis,3.5,http://www.yelp.com/biz/create-and-go-astoria
5218,That's a Wrap,38-01 30th Ave,Astoria,Juice Bars & Smoothies,3.5,http://www.yelp.com/biz/thats-a-wrap-astoria
5219,Mama Carmela's,4914 30th Ave,Woodside,Pizza,4.0,http://www.yelp.com/biz/mama-carmelas-woodside-2
5220,Pita Pan,37-15 30th Ave,Astoria,Greek,2.5,http://www.yelp.com/biz/pita-pan-astoria
5221,Michael's Restaurant,3317 Broadway,Astoria,Diners,3.5,http://www.yelp.com/biz/michaels-restaurant-astoria
5222,Piazza Pizza,31-06 42nd St,Astoria,Pizza,3.5,http://www.yelp.com/biz/piazza-pizza-astoria
5223,Pronto Pizzeria & Restaurant,45-19 28th Ave,Astoria,Pizza,4.5,http://www.yelp.com/biz/pronto-pizzeria-and-restaurant-astoria
5224,Gyro Uno,2801 Steinway St,Astoria,Greek,4.0,http://www.yelp.com/biz/gyro-uno-astoria
5225,Rizzo's Fine Pizza,3013 Steinway St,Astoria,Pizza,4.0,http://www.yelp.com/biz/rizzos-fine-pizza-astoria
5226,Yummy Taco,48-14 Broadway,Long Island City,Mexican,3.5,http://www.yelp.com/biz/yummy-taco-long-island-city
5227,Luna's,4313 Broadway,Astoria,Mexican,4.0,http://www.yelp.com/biz/lunas-astoria
5228,Sampan Chinese Restaurant,28-48 Steinway St,Astoria,Chinese,3.5,http://www.yelp.com/biz/sampan-chinese-restaurant-astoria
5229,Tino's Delicatessen,2410 Arthur Ave,Bronx,Delis,4.5,http://www.yelp.com/biz/tinos-delicatessen-bronx
5230,Mike's Deli,2344 Arthur Ave,Bronx,Caterers,4.5,http://www.yelp.com/biz/mikes-deli-bronx
5231,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,Latin American,4.0,http://www.yelp.com/biz/el-nuevo-bohio-lechonera-bronx
5232,Arthur Avenue Cafe,2329 Arthur Ave,Bronx,Coffee & Tea,4.0,http://www.yelp.com/biz/arthur-avenue-cafe-bronx
5233,Michaelangelo's Little Italy,2477 Arthur Ave,Bronx,Lounges,4.0,http://www.yelp.com/biz/michaelangelos-little-italy-bronx
5234,Franco's,295 E 149th St,New York,Juice Bars & Smoothies,4.5,http://www.yelp.com/biz/francos-new-york-2
5235,Tasty Deli,4020 Broadway,New York,Delis,4.5,http://www.yelp.com/biz/tasty-deli-new-york-2
5236,Linda's Pizza,729 E Tremont Ave,Bronx,Pizza,5.0,http://www.yelp.com/biz/lindas-pizza-bronx-2
5237,Tung Thong Thai Restaurant,561 W 169th St,New York,Thai,3.5,http://www.yelp.com/biz/tung-thong-thai-restaurant-new-york
5238,Yoly Restaurant,118 Featherbed Ln,Bronx,Latin American,4.0,http://www.yelp.com/biz/yoly-restaurant-bronx
5239,The Bronx Beer Hall,2344 Arthur Ave,Bronx,American (New),4.0,http://www.yelp.com/biz/the-bronx-beer-hall-bronx
5240,Hard Rock Cafe,Yankee Stadium,Bronx,American (Traditional),3.5,http://www.yelp.com/biz/hard-rock-cafe-bronx
5241,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,Pizza,4.0,http://www.yelp.com/biz/robles-pizzeria-and-restaurant-bronx
5242,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,Soul Food,3.5,http://www.yelp.com/biz/sams-soul-food-restaurant-bar-and-lounge-bronx
5243,Real Azteca,1013 E 163rd St,Bronx,Mexican,3.5,http://www.yelp.com/biz/real-azteca-bronx
5244,Margot Restaurant,3822 Broadway,New York,Latin American,4.5,http://www.yelp.com/biz/margot-restaurant-new-york
5245,Molino Rojo Restaurant,101 E 161st St,Bronx,Latin American,3.5,http://www.yelp.com/biz/molino-rojo-restaurant-bronx-2
5246,El Nuevo Bohio,167th St & Webster Ave,Bronx,Spanish,3.5,http://www.yelp.com/biz/el-nuevo-bohio-bronx
5247,Lucho Barrios Restaurant,516 Courtlandt Ave,Bronx,Latin American,4.0,http://www.yelp.com/biz/lucho-barrios-restaurant-bronx
5248,Joe's Italian Deli,685 E 187th St,Bronx,Delis,4.5,http://www.yelp.com/biz/joes-italian-deli-bronx-2
5249,Tasty Deli,4020 Broadway,New York,Delis,4.5,http://www.yelp.com/biz/tasty-deli-new-york-2
5250,Franco's,295 E 149th St,New York,Juice Bars & Smoothies,4.5,http://www.yelp.com/biz/francos-new-york-2
5251,Molino Rojo Restaurant,101 E 161st St,Bronx,Latin American,3.5,http://www.yelp.com/biz/molino-rojo-restaurant-bronx-2
5252,Tung Thong Thai Restaurant,561 W 169th St,New York,Thai,3.5,http://www.yelp.com/biz/tung-thong-thai-restaurant-new-york
5253,Hard Rock Cafe,Yankee Stadium,Bronx,American (Traditional),3.5,http://www.yelp.com/biz/hard-rock-cafe-bronx
5254,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,Soul Food,3.5,http://www.yelp.com/biz/sams-soul-food-restaurant-bar-and-lounge-bronx
5255,Margot Restaurant,3822 Broadway,New York,Latin American,4.5,http://www.yelp.com/biz/margot-restaurant-new-york
5256,Robles Pizzeria  & Restaurant,424 E 161 St,Bronx,Pizza,4.0,http://www.yelp.com/biz/robles-pizzeria-and-restaurant-bronx
5257,Yoly Restaurant,118 Featherbed Ln,Bronx,Latin American,4.0,http://www.yelp.com/biz/yoly-restaurant-bronx
5258,Charles' Country Pan Fried Chicken,2839-2841 Frederick Douglass Blvd,New York,Southern,4.0,http://www.yelp.com/biz/charles-country-pan-fried-chicken-new-york
5259,NYY Steak,1 E 161st St,Bronx,Steakhouses,3.5,http://www.yelp.com/biz/nyy-steak-bronx
5260,El Nuevo Bohio,167th St & Webster Ave,Bronx,Spanish,3.5,http://www.yelp.com/biz/el-nuevo-bohio-bronx
5261,Lucho Barrios Restaurant,516 Courtlandt Ave,Bronx,Latin American,4.0,http://www.yelp.com/biz/lucho-barrios-restaurant-bronx
5262,Marisco Centro,610 Exterior St,New York,Spanish,3.0,http://www.yelp.com/biz/marisco-centro-new-york-2
5263,Merry Land Chinese Buffet,511 E 163rd Street,Bronx,Chinese,3.5,http://www.yelp.com/biz/merry-land-chinese-buffet-bronx
5264,GoGo-Gi,3908 Broadway,New York,Korean,4.0,http://www.yelp.com/biz/gogo-gi-new-york
5265,Crown Donut Restaurant,79 E 161st St,Bronx,Diners,3.5,http://www.yelp.com/biz/crown-donut-restaurant-bronx
5266,Las Palmas Deli Restaurant,3891 Broadway,New York,Mexican,4.0,http://www.yelp.com/biz/las-palmas-deli-restaurant-new-york-2
5267,Strokos,1121 Saint Nicholas Ave,New York,Sandwiches,3.0,http://www.yelp.com/biz/strokos-new-york
5268,Jou Jou,603 W 168th St,New York,Coffee & Tea,3.0,http://www.yelp.com/biz/jou-jou-new-york
5269,Tasty Deli,4020 Broadway,New York,Delis,4.5,http://www.yelp.com/biz/tasty-deli-new-york-2
5270,Tung Thong Thai Restaurant,561 W 169th St,New York,Thai,3.5,http://www.yelp.com/biz/tung-thong-thai-restaurant-new-york
5271,Margot Restaurant,3822 Broadway,New York,Latin American,4.5,http://www.yelp.com/biz/margot-restaurant-new-york
5272,Tino's Delicatessen,2410 Arthur Ave,Bronx,Delis,4.5,http://www.yelp.com/biz/tinos-delicatessen-bronx
5273,Franco's,295 E 149th St,New York,Juice Bars & Smoothies,4.5,http://www.yelp.com/biz/francos-new-york-2
5274,Yoly Restaurant,118 Featherbed Ln,Bronx,Latin American,4.0,http://www.yelp.com/biz/yoly-restaurant-bronx
5275,Pick and Eat,4179 Broadway,New York,American (New),4.0,http://www.yelp.com/biz/pick-and-eat-new-york
5276,El Malecon Restaurant,4141 Bdwy,New York,Latin American,4.0,http://www.yelp.com/biz/el-malecon-restaurant-new-york-3
5277,Mike's Deli,2344 Arthur Ave,Bronx,Caterers,4.5,http://www.yelp.com/biz/mikes-deli-bronx
5278,Golan Heights,2553 Amsterdam Ave,New York,Middle Eastern,4.5,http://www.yelp.com/biz/golan-heights-new-york
5279,Charles' Country Pan Fried Chicken,2839-2841 Frederick Douglass Blvd,New York,Southern,4.0,http://www.yelp.com/biz/charles-country-pan-fried-chicken-new-york
5280,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,Soul Food,3.5,http://www.yelp.com/biz/sams-soul-food-restaurant-bar-and-lounge-bronx
5281,Shangri-La Restaurant,228 Fort Washington Ave,New York,Sandwiches,3.5,http://www.yelp.com/biz/shangri-la-restaurant-new-york
5282,GoGo-Gi,3908 Broadway,New York,Korean,4.0,http://www.yelp.com/biz/gogo-gi-new-york
5283,Cachapas y Mas,107B Dyckman St,New York,Latin American,4.0,http://www.yelp.com/biz/cachapas-y-mas-new-york
5284,Molino Rojo Restaurant,101 E 161st St,Bronx,Latin American,3.5,http://www.yelp.com/biz/molino-rojo-restaurant-bronx-2
5285,Hard Rock Cafe,Yankee Stadium,Bronx,American (Traditional),3.5,http://www.yelp.com/biz/hard-rock-cafe-bronx
5286,Las Palmas Deli Restaurant,3891 Broadway,New York,Mexican,4.0,http://www.yelp.com/biz/las-palmas-deli-restaurant-new-york-2
5287,Jou Jou,603 W 168th St,New York,Coffee & Tea,3.0,http://www.yelp.com/biz/jou-jou-new-york
5288,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,Latin American,4.0,http://www.yelp.com/biz/el-nuevo-bohio-lechonera-bronx
5289,Tino's Delicatessen,2410 Arthur Ave,Bronx,Delis,4.5,http://www.yelp.com/biz/tinos-delicatessen-bronx
5290,Mike's Deli,2344 Arthur Ave,Bronx,Caterers,4.5,http://www.yelp.com/biz/mikes-deli-bronx
5291,Arthur Avenue Cafe,2329 Arthur Ave,Bronx,Coffee & Tea,4.0,http://www.yelp.com/biz/arthur-avenue-cafe-bronx
5292,Yoly Restaurant,118 Featherbed Ln,Bronx,Latin American,4.0,http://www.yelp.com/biz/yoly-restaurant-bronx
5293,Michaelangelo's Little Italy,2477 Arthur Ave,Bronx,Lounges,4.0,http://www.yelp.com/biz/michaelangelos-little-italy-bronx
5294,El Nuevo Bohio Lechonera,791 E Tremont Ave,Bronx,Latin American,4.0,http://www.yelp.com/biz/el-nuevo-bohio-lechonera-bronx
5295,Gyro King Foods Corporation,50 E Fordham Rd,Bronx,Mediterranean,4.5,http://www.yelp.com/biz/gyro-king-foods-corporation-bronx
5296,The Bronx Beer Hall,2344 Arthur Ave,Bronx,American (New),4.0,http://www.yelp.com/biz/the-bronx-beer-hall-bronx
5297,Jimbos Hamburger,1 E Burnside Ave,Bronx,Burgers,3.5,http://www.yelp.com/biz/jimbos-hamburger-bronx
5298,Caridad Restaurant,135 W Kingsbridge Rd,Bronx,Latin American,4.0,http://www.yelp.com/biz/caridad-restaurant-bronx-2
5299,Three Way Restaurant,384 E 188th St,Bronx,Latin American,4.0,http://www.yelp.com/biz/three-way-restaurant-bronx
5300,Cachapas y Mas,107B Dyckman St,New York,Latin American,4.0,http://www.yelp.com/biz/cachapas-y-mas-new-york
5301,Golan Heights,2553 Amsterdam Ave,New York,Middle Eastern,4.5,http://www.yelp.com/biz/golan-heights-new-york
5302,Linda's Pizza,729 E Tremont Ave,Bronx,Pizza,5.0,http://www.yelp.com/biz/lindas-pizza-bronx-2
5303,Parrilla Latina Restaurant,2501 Webster Ave,Bronx,Latin American,3.0,http://www.yelp.com/biz/parrilla-latina-restaurant-bronx
5304,Grandpa's Brick Oven Pizza,4973 Broadway,New York,Pizza,4.0,http://www.yelp.com/biz/grandpas-brick-oven-pizza-new-york
5305,El Puente,2510 Valentine Avenue,Bronx,Latin American,4.0,http://www.yelp.com/biz/el-puente-bronx
5306,Beans and Vines,4842 Broadway,New York,Coffee & Tea,4.5,http://www.yelp.com/biz/beans-and-vines-new-york
5307,Com Tam Ninh Kieu,2641 Jerome Ave,Bronx,Vietnamese,4.0,http://www.yelp.com/biz/com-tam-ninh-kieu-bronx
5308,Joe's Italian Deli,685 E 187th St,Bronx,Delis,4.5,http://www.yelp.com/biz/joes-italian-deli-bronx-2
5309,Cipriani Le Specialita,110 E 42nd St,New York,Specialty Food,4.5,http://www.yelp.com/biz/cipriani-le-specialita-new-york
5310,Café Zaiya,18 E 41st St,New York,Japanese,4.0,http://www.yelp.com/biz/caf%C3%A9-zaiya-new-york-4
5311,The Picnic Basket,65 W 37th St,New York,Cafes,4.5,http://www.yelp.com/biz/the-picnic-basket-new-york
5312,Margon,136 W 46th St,New York,Cuban,4.0,http://www.yelp.com/biz/margon-new-york
5313,Woorijip Authentic Korean Food,12 W 32nd St,New York,Korean,4.0,http://www.yelp.com/biz/woorijip-authentic-korean-food-new-york
5314,Num Pang Sandwich Shop,140 E 41st St,New York,Cambodian,4.0,http://www.yelp.com/biz/num-pang-sandwich-shop-new-york
5315,Katsu-Hama,11 E 47th St,New York,Japanese,4.0,http://www.yelp.com/biz/katsu-hama-new-york
5316,Gourmet 53,875 3rd Ave,New York,American (New),4.0,http://www.yelp.com/biz/gourmet-53-new-york
5317,Dig Inn Seasonal Market,40 W 55th St,New York,American (New),4.0,http://www.yelp.com/biz/dig-inn-seasonal-market-new-york-6
5318,Dig Inn Seasonal Market,275 Madison Ave,New York,American (New),4.0,http://www.yelp.com/biz/dig-inn-seasonal-market-new-york
5319,Kati Roll Company,49 W 39th St,New York,Indian,4.0,http://www.yelp.com/biz/kati-roll-company-new-york
5320,Tina's Cuban Cuisine,23 W 56th St,New York,Cuban,4.0,http://www.yelp.com/biz/tinas-cuban-cuisine-new-york-3
5321,Leña Latin Grill,34 W 35th St,New York,Latin American,4.0,http://www.yelp.com/biz/le%C3%B1a-latin-grill-new-york-2
5322,Omar's Kitchen & Bakery,154 E 55th St,New York,Halal,4.0,http://www.yelp.com/biz/omars-kitchen-and-bakery-new-york
5323,Dishes,6 E 45th St,New York,Delis,3.5,http://www.yelp.com/biz/dishes-new-york
5324,Wajima Japanese Restaurant,134 E 61st St,New York,Japanese,4.0,http://www.yelp.com/biz/wajima-japanese-restaurant-new-york
5325,Fork & Spoon,7 W 36th St,New York,Delis,4.0,http://www.yelp.com/biz/fork-and-spoon-new-york
5326,Green Symphony,255 W 43rd St,New York,Vegetarian,4.0,http://www.yelp.com/biz/green-symphony-new-york
5327,Piccolo Cafe,238 Madison Ave,New York,Sandwiches,4.0,http://www.yelp.com/biz/piccolo-cafe-new-york-4
5328,Cafe Today,575 Lexington Ave,New York,Sandwiches,4.0,http://www.yelp.com/biz/cafe-today-new-york
5329,Tuk Tuk,4906 Vernon Blvd,Long Island City,Thai,4.0,http://www.yelp.com/biz/tuk-tuk-long-island-city
5330,Ashbox,1154 Manhattan Ave,Brooklyn,Coffee & Tea,4.5,http://www.yelp.com/biz/ashbox-brooklyn
5331,Sage General Store,2420 Jackson Ave,Long Island City,American (New),3.5,http://www.yelp.com/biz/sage-general-store-long-island-city-2
5332,Cyclo,5-51 47 Ave,Long Island City,Vietnamese,3.5,http://www.yelp.com/biz/cyclo-long-island-city
5333,M. Wells Dinette,MoMA PS1,Long Island City,American (New),4.0,http://www.yelp.com/biz/m-wells-dinette-long-island-city
5334,Gaw Gai Thai Express,23-06 Jackson Ave,Long Island City,Thai,3.5,http://www.yelp.com/biz/gaw-gai-thai-express-long-island-city
5335,The Inkan,4502 23rd St,Long Island City,Peruvian,3.5,http://www.yelp.com/biz/the-inkan-long-island-city
5336,Flour & Herbs Cafe,11-11 44th Rd,Long Island City,Pizza,4.5,http://www.yelp.com/biz/flour-and-herbs-cafe-long-island-city-2
5337,Aanchal,45-12 23rd St,Long Island City,Indian,3.5,http://www.yelp.com/biz/aanchal-long-island-city
5338,Gourmet 53,875 3rd Ave,New York,American (New),4.0,http://www.yelp.com/biz/gourmet-53-new-york
5339,Burger Garage,25-36 Jackson Ave,Long Island City,American (Traditional),3.5,http://www.yelp.com/biz/burger-garage-long-island-city
5340,John Brown Smokehouse,10-43 44th Dr,Long Island City,Barbeque,3.5,http://www.yelp.com/biz/john-brown-smokehouse-long-island-city-3
5341,Lobster Joint,1073 Manhattan Ave,Brooklyn,Seafood,4.0,http://www.yelp.com/biz/lobster-joint-brooklyn
5342,Spice,47-45 Vernon Blvd,Long Island City,Thai,3.5,http://www.yelp.com/biz/spice-long-island-city
5343,Num Pang Sandwich Shop,140 E 41st St,New York,Cambodian,4.0,http://www.yelp.com/biz/num-pang-sandwich-shop-new-york
5344,Mia Famiglia,44-29 Vernon Blvd,Long Island City,Italian,4.0,http://www.yelp.com/biz/mia-famiglia-long-island-city-5
5345,Communitea,47-02 Vernon Blvd,Long Island City,Desserts,3.5,http://www.yelp.com/biz/communitea-long-island-city
5346,Elite Food Bar,325 E 48th St,New York,Sandwiches,4.0,http://www.yelp.com/biz/elite-food-bar-new-york
5347,Petey's Burger,46-46 Vernon Blvd,Long Island City,Burgers,3.5,http://www.yelp.com/biz/peteys-burger-long-island-city
5348,Cipriani Le Specialita,110 E 42nd St,New York,Specialty Food,4.5,http://www.yelp.com/biz/cipriani-le-specialita-new-york
5349,Café Zaiya,18 E 41st St,New York,Japanese,4.0,http://www.yelp.com/biz/caf%C3%A9-zaiya-new-york-4
5350,The Picnic Basket,65 W 37th St,New York,Cafes,4.5,http://www.yelp.com/biz/the-picnic-basket-new-york
5351,Margon,136 W 46th St,New York,Cuban,4.0,http://www.yelp.com/biz/margon-new-york
5352,Woorijip Authentic Korean Food,12 W 32nd St,New York,Korean,4.0,http://www.yelp.com/biz/woorijip-authentic-korean-food-new-york
5353,Num Pang Sandwich Shop,140 E 41st St,New York,Cambodian,4.0,http://www.yelp.com/biz/num-pang-sandwich-shop-new-york
5354,Katsu-Hama,11 E 47th St,New York,Japanese,4.0,http://www.yelp.com/biz/katsu-hama-new-york
5355,Gourmet 53,875 3rd Ave,New York,American (New),4.0,http://www.yelp.com/biz/gourmet-53-new-york
5356,Dig Inn Seasonal Market,40 W 55th St,New York,American (New),4.0,http://www.yelp.com/biz/dig-inn-seasonal-market-new-york-6
5357,Dig Inn Seasonal Market,275 Madison Ave,New York,American (New),4.0,http://www.yelp.com/biz/dig-inn-seasonal-market-new-york
5358,Kati Roll Company,49 W 39th St,New York,Indian,4.0,http://www.yelp.com/biz/kati-roll-company-new-york
5359,Tina's Cuban Cuisine,23 W 56th St,New York,Cuban,4.0,http://www.yelp.com/biz/tinas-cuban-cuisine-new-york-3
5360,Omar's Kitchen & Bakery,154 E 55th St,New York,Halal,4.0,http://www.yelp.com/biz/omars-kitchen-and-bakery-new-york
5361,Leña Latin Grill,34 W 35th St,New York,Latin American,4.0,http://www.yelp.com/biz/le%C3%B1a-latin-grill-new-york-2
5362,Dishes,6 E 45th St,New York,Delis,3.5,http://www.yelp.com/biz/dishes-new-york
5363,Wajima Japanese Restaurant,134 E 61st St,New York,Japanese,4.0,http://www.yelp.com/biz/wajima-japanese-restaurant-new-york
5364,Fork & Spoon,7 W 36th St,New York,Delis,4.0,http://www.yelp.com/biz/fork-and-spoon-new-york
5365,Green Symphony,255 W 43rd St,New York,Vegetarian,4.0,http://www.yelp.com/biz/green-symphony-new-york
5366,Piccolo Cafe,238 Madison Ave,New York,Sandwiches,4.0,http://www.yelp.com/biz/piccolo-cafe-new-york-4
5367,Cafe Today,575 Lexington Ave,New York,Sandwiches,4.0,http://www.yelp.com/biz/cafe-today-new-york
5368,Cipriani Le Specialita,110 E 42nd St,New York,Specialty Food,4.5,http://www.yelp.com/biz/cipriani-le-specialita-new-york
5369,Café Zaiya,18 E 41st St,New York,Japanese,4.0,http://www.yelp.com/biz/caf%C3%A9-zaiya-new-york-4
5370,The Picnic Basket,65 W 37th St,New York,Cafes,4.5,http://www.yelp.com/biz/the-picnic-basket-new-york
5371,Margon,136 W 46th St,New York,Cuban,4.0,http://www.yelp.com/biz/margon-new-york
5372,Woorijip Authentic Korean Food,12 W 32nd St,New York,Korean,4.0,http://www.yelp.com/biz/woorijip-authentic-korean-food-new-york
